-1.183185307179604351e+00,-9.258146823277390025e-01,3.779777427129640266e-01
-1.133185307179604528e+00,-9.057666414687123302e-01,4.237768176794115549e-01
-1.083185307179604706e+00,-8.834546557201617967e-01,4.685166713003608430e-01
-1.033185307179604884e+00,-8.589344934266014420e-01,5.120854772418248491e-01
-9.831853071796050614e-01,-8.322674422239114689e-01,5.543743361791454438e-01
-9.331853071796052390e-01,-8.035201558521667398e-01,5.952775479885913379e-01
-8.831853071796054166e-01,-7.727644875559993576e-01,6.346928759426196942e-01
-8.331853071796055943e-01,-7.400773104889073473e-01,6.725218022484515945e-01
-7.831853071796057719e-01,-7.055403255704055798e-01,7.086697742912463349e-01
-7.331853071796059496e-01,-6.692398572762763287e-01,7.430464409663969372e-01
-6.831853071796061272e-01,-6.312666378723365002e-01,7.755658785102373942e-01
-6.331853071796063048e-01,-5.917155806310255839e-01,8.061468052647037252e-01
-5.831853071796064825e-01,-5.506855425976544538e-01,8.347127848391486804e-01
-5.331853071796066601e-01,-5.082790774992756999e-01,8.611924171615106260e-01
-4.831853071796068377e-01,-4.646021794137752403e-01,8.855195169413095924e-01
-4.331853071796070154e-01,-4.197640178398779898e-01,9.076332790984047438e-01
-3.831853071796071930e-01,-3.738766648302555562e-01,9.274784307440280262e-01
-3.331853071796073706e-01,-3.270548148697605684e-01,9.450053693342206351e-01
-2.831853071796075483e-01,-2.794154981989461217e-01,9.601702866503600831e-01
-2.331853071796077259e-01,-2.310777882994127230e-01,9.729352782968925251e-01
-1.831853071796079035e-01,-1.821625042721166099e-01,9.832684384425807167e-01
-1.331853071796080812e-01,-1.327919088525384983e-01,9.911439395684660258e-01
-8.318530717960825882e-02,-8.308940281751828194e-02,9.965420970232156117e-01
-3.318530717960843646e-02,-3.317921654757876454e-02,9.994494182244987313e-01
1.681469282039138591e-02,1.681390048432775466e-02,9.998586363834155444e-01
6.681469282039120827e-02,6.676499152153356209e-02,9.977687286676856226e-01
1.168146928203910306e-01,1.165492048504709471e-01,9.931849187581952565e-01
1.668146928203908530e-01,1.660421058649347026e-01,9.861186637925163367e-01
2.168146928203906754e-01,2.151199880877932014e-01,9.765876257280283745e-01
2.668146928203904977e-01,2.636601823727563465e-01,9.646156271962241791e-01
3.168146928203903201e-01,3.115413635133561510e-01,9.502325919585367098e-01
3.668146928203901425e-01,3.586438534927782196e-01,9.334744701125203825e-01
4.168146928203899648e-01,4.048499206165765973e-01,9.143831482353289575e-01
4.668146928203897872e-01,4.500440737805964098e-01,8.930063446890873502e-01
5.168146928203896096e-01,4.941133511385875088e-01,8.693974903498369322e-01
5.668146928203894319e-01,5.369476024479910015e-01,8.436155950581724072e-01
6.168146928203892543e-01,5.784397643881801221e-01,8.157251001253711387e-01
6.668146928203890766e-01,6.184861281630046337e-01,7.857957172636762522e-01
7.168146928203888990e-01,6.569865987187705203e-01,7.539022543433208101e-01
7.668146928203887214e-01,6.938449449297459104e-01,7.201244284118112349e-01
8.168146928203885437e-01,7.289690401258590580e-01,6.845466664428245807e-01
8.668146928203883661e-01,7.622710923613946754e-01,6.472578943127430540e-01
9.168146928203881885e-01,7.936678638491376780e-01,6.083513145322747562e-01
9.668146928203880108e-01,8.230808790114909623e-01,5.679241732887159166e-01
1.016814692820387833e+00,8.504366206285509655e-01,5.260775173811270689e-01
1.066814692820387656e+00,8.756667135928699608e-01,4.829159416559601348e-01
1.116814692820387478e+00,8.987080958116153706e-01,4.385473275744140587e-01
1.166814692820387300e+00,9.195031758289602397e-01,3.930825735649650654e-01
1.216814692820387123e+00,9.379999767747296824e-01,3.466353178350505826e-01
1.266814692820386945e+00,9.541522662795068888e-01,2.993216543347322345e-01
1.316814692820386767e+00,9.679196720314796609e-01,2.512598425822812898e-01
1.366814692820386590e+00,9.792677826861945212e-01,2.025700120769710622e-01
1.416814692820386412e+00,9.881682338769962604e-01,1.533738620378913287e-01
1.466814692820386234e+00,9.945987791111733367e-01,1.037943572192801117e-01
1.516814692820386057e+00,9.985433453746034305e-01,5.395542056267699921e-02
1.566814692820385879e+00,9.999920733059186606e-01,3.981623454107027262e-03
1.616814692820385702e+00,9.989413418397733446e-01,-4.600212563950880490e-02
1.666814692820385524e+00,9.953937772576225695e-01,-9.587089337646977072e-02
1.716814692820385346e+00,9.893582466233858952e-01,-1.455000338085856437e-01
1.766814692820386057e+00,9.808498356204050639e-01,-1.947654999311337343e-01
1.816814692820384991e+00,9.698898108450931810e-01,-2.435441537357637964e-01
1.866814692820383925e+00,9.565055666515178689e-01,-2.917140739913978709e-01
1.916814692820384636e+00,9.407305566797826701e-01,-3.391548609838080375e-01
1.966814692820385346e+00,9.226042102393511302e-01,-3.857479374521958215e-01
2.016814692820384280e+00,9.021718337563062740e-01,-4.313768449705938091e-01
2.066814692820383215e+00,8.794844975308790946e-01,-4.759275350332832777e-01
2.116814692820383925e+00,8.545989080882959721e-01,-5.192886541166600312e-01
2.166814692820384636e+00,8.275772664419998037e-01,-5.613518220050481844e-01
2.216814692820383570e+00,7.984871126235083549e-01,-6.020119026847996491e-01
2.266814692820382504e+00,7.674011568675076500e-01,-6.411672671295775006e-01
2.316814692820383215e+00,7.343970978741337641e-01,-6.787200473199904716e-01
2.366814692820383925e+00,6.995574286026894351e-01,-7.145763808626710567e-01
2.416814692820382859e+00,6.629692300822057627e-01,-7.486466455973788126e-01
2.466814692820381794e+00,6.247239537542171872e-01,-7.808456836057292572e-01
2.516814692820382504e+00,5.849171928917874519e-01,-8.110930140616374739e-01
2.566814692820383215e+00,5.436484436661135344e-01,-8.393130343914674274e-01
2.616814692820382149e+00,5.010208564579121671e-01,-8.654352092410964037e-01
2.666814692820381083e+00,4.571409780351840535e-01,-8.893942467775668437e-01
2.716814692820381794e+00,4.121184852417854594e-01,-9.111302618846639501e-01
2.766814692820382504e+00,3.660659108624405578e-01,-9.305889258445169121e-01
2.816814692820381438e+00,3.190983623493821586e-01,-9.477216021311017924e-01
2.866814692820380372e+00,2.713332341136650006e-01,-9.624854679762282483e-01
2.916814692820381083e+00,2.228899141002785855e-01,-9.748436214041564796e-01
2.966814692820381794e+00,1.738894853804647811e-01,-9.847651734673180668e-01
3.016814692820380728e+00,1.244544235070949439e-01,-9.922253254525993382e-01
3.066814692820379662e+00,7.470829038956819379e-02,-9.972054308652094079e-01
3.116814692820380372e+00,2.477542545339126226e-02,-9.996930420352057034e-01
3.166814692820381083e+00,-2.521936514362700318e-02,-9.996819412301857222e-01
3.216814692820380017e+00,-7.515112046177589711e-02,-9.971721561963809988e-01
3.266814692820378951e+00,-1.248950371167173168e-01,-9.921699600893053583e-01
3.316814692820379662e+00,-1.743267812229466474e-01,-9.846878557941327603e-01
3.366814692820380372e+00,-2.233227991637512233e-01,-9.747445446749968267e-01
3.416814692820379307e+00,-2.717606264109101999e-01,-9.623648798313193531e-01
3.466814692820378241e+00,-3.195191936222401830e-01,-9.475798039780044535e-01
3.516814692820378951e+00,-3.664791292518955745e-01,-9.304262721047661389e-01
3.566814692820379662e+00,-4.125230579170621747e-01,-9.109471591079013608e-01
3.616814692820378596e+00,-4.575358937752899702e-01,-8.891911526253770681e-01
3.666814692820377530e+00,-5.014051281791668258e-01,-8.652126313430896776e-01
3.716814692820378241e+00,-5.440211108893402425e-01,-8.390715290764716450e-01
3.766814692820378951e+00,-5.852773241430078155e-01,-8.108331849671673863e-01
3.816814692820377886e+00,-6.250706488928545745e-01,-7.805681801692058164e-01
3.866814692820376820e+00,-6.633016225509702490e-01,-7.483521614328711991e-01
3.916814692820377530e+00,-6.998746875935171197e-01,-7.142656520272249177e-01
3.966814692820378241e+00,-7.346984304047715630e-01,-6.783938504738712405e-01
4.016814692820377175e+00,-7.676858097635587130e-01,-6.408264175950217911e-01
4.066814692820376109e+00,-7.987543744009780733e-01,-6.016572524081315043e-01
4.116814692820376820e+00,-8.278264690856329544e-01,-5.609842574272594362e-01
4.166814692820377530e+00,-8.548294287212644393e-01,-5.189090939577727379e-01
4.216814692820376465e+00,-8.796957599716525023e-01,-4.755369279960251494e-01
4.266814692820375399e+00,-9.023633099588068696e-01,-4.309761673691321349e-01
4.316814692820376109e+00,-9.227754216127923570e-01,-3.853381907718638200e-01
4.366814692820376820e+00,-9.408810752848952852e-01,-3.387370693779162001e-01
4.416814692820375754e+00,-9.566350162701771076e-01,-2.912892817213809660e-01
4.466814692820374688e+00,-9.699978679206691101e-01,-2.431134225610676602e-01
4.516814692820375399e+00,-9.809362300664840051e-01,-1.943299064553729028e-01
4.566814692820376109e+00,-9.894227624988456427e-01,-1.450606667885985523e-01
4.616814692820375043e+00,-9.954362533063737528e-01,-9.542885100098931483e-02
4.666814692820373978e+00,-9.989616718938150175e-01,-4.555851278426249762e-02
4.716814692820374688e+00,-9.999902065507035864e-01,4.425697988011951037e-03
4.766814692820375399e+00,-9.985192864760475961e-01,5.439884682017532419e-02
4.816814692820374333e+00,-9.945525882039932819e-01,1.042360268656582489e-01
4.866814692820373267e+00,-9.881000264144043088e-01,1.538126711290504489e-01
4.916814692820373978e+00,-9.791777291513252823e-01,2.030048638187123833e-01
4.966814692820374688e+00,-9.678079975112712230e-01,2.516896500717168417e-01
5.016814692820373622e+00,-9.540192499021011852e-01,2.997453432769761617e-01
5.066814692820372557e+00,-9.378459510117966857e-01,3.470518292284001660e-01
5.116814692820373267e+00,-9.193285256646916981e-01,3.934908663478535740e-01
5.166814692820373978e+00,-8.985132577804656462e-01,4.389463812275190002e-01
5.216814692820372912e+00,-8.754521746884481592e-01,4.833047587529703537e-01
5.266814692820371846e+00,-8.502029170863886209e-01,5.264551260817920131e-01
5.316814692820372557e+00,-8.228285949687319523e-01,5.682896297679401743e-01
5.366814692820373267e+00,-7.933976298845017983e-01,6.087037053391864960e-01
5.416814692820372201e+00,-7.619835839190595150e-01,6.475963386538450273e-01
5.466814692820371135e+00,-7.286649758271990240e-01,6.848703183835224140e-01
5.516814692820371846e+00,-6.935250847771529115e-01,7.204324789908093107e-01
5.566814692820372557e+00,-6.566517421960459400e-01,7.541939335946011846e-01
5.616814692820371491e+00,-6.181371122370665772e-01,7.860702961410132028e-01
5.666814692820370425e+00,-5.780774614170797188e-01,8.159818923245691913e-01
5.716814692820371135e+00,-5.365729180004706889e-01,8.438539587324693780e-01
5.766814692820371846e+00,-4.937272217306343247e-01,8.696168297141845249e-01
5.816814692820370780e+00,-4.496474645346393295e-01,8.932061115093035131e-01
5.866814692820369714e+00,-4.044438228491805121e-01,9.145628431983997553e-01
5.916814692820370425e+00,-3.582292822368682850e-01,9.336336440746221266e-01
5.966814692820371135e+00,-3.111193549811676062e-01,9.503708470676602849e-01
6.016814692820370070e+00,-2.632317913658435704e-01,9.647326178865981428e-01
6.066814692820369004e+00,-2.146862853605717991e-01,9.766830595838544848e-01
6.116814692820369714e+00,-1.656041754483529582e-01,9.861923022788563475e-01
6.166814692820370425e+00,-1.161081413425005537e-01,9.932365778171834414e-01
6.216814692820369359e+00,-6.632189735124476015e-02,9.977982791785777739e-01
6.266814692820368293e+00,-1.636988315638730068e-02,9.998660044853241446e-01
